DSI,story,model,condition,temp,num_words,lziv,StoryRater1,StoryRater2,StoryRater3,StoryRater4,StoryRater5,StoryRaterMean,gpt4_rating1,gpt4_rating2,gpt4_rating3,gpt4_avg,gpt4_rating4,gpt4_rating5
0.8166684508323669,"When a group of friends vacationing in a remote cabin stumble upon an ancient relic, they unknowingly awaken a powerful demon that begins to pick them off one by one. With limited resources and no way to call for help, they must band together to survive the night...if they can.",GPT3,synopsis,Mid,112,0.6710267935376164,,,,,,,,,,,,
0.80104660987854,"When a young boy discovers he can communicate with animals, he embarks on a magical adventure to save his family's farm from foreclosure. Along the way, he meets a wise-cracking goat, a fearless chicken, and a cunning fox who help him save the day.",GPT3,synopsis,Mid,104,0.6601758345801806,,,,,,,,,,,,
0.7985473275184631,"""Lost in Time"": A time-traveler accidentally gets stuck in the year 1900 and must find a way to navigate the challenges of the past while trying to find a way back to the present. Along the way, they encounter historical figures and learn important lessons about the value of progress.",GPT3,synopsis,Mid,106,0.6299211512443189,,,,,,,,,,,,
0.7939721941947937,"""Lost in Translation"" - A faded movie star and a recent college graduate form an unlikely bond while both are staying in Tokyo. As they navigate their loneliness and cultural differences, they develop a deep connection that challenges both of their perspectives on life and love.",GPT3,synopsis,Mid,90,0.6705702238006924,,,,,,,,,,,,
0.8052250742912292,"""Lost at Sea"" follows a group of friends on a boating trip, who get stranded in the middle of the ocean after a storm destroys their vessel. With no food or water, they must fight to survive against the elements and each other, as tensions rise and secrets are revealed.",GPT3,synopsis,Mid,100,0.7155962514692844,,,,,,,,,,,,
0.8041078448295593,"After a global pandemic wipes out most of humanity, a small group of survivors must navigate the deserted city in search of food, water, and shelter. Along the way, they encounter various challenges, including dangerous gangs and dwindling supplies. Will they make it to safety in time?",GPT3,synopsis,Mid,104,0.6765749939376655,,,,,,,,,,,,
0.7962736487388611,"After a deadly virus wipes out most of humanity, a small group of survivors must navigate a world filled with danger and a new form of government. Their only hope is to find a rumored cure, but with limited resources and conflicting ideologies, their journey becomes more treacherous than anticipated.",GPT3,synopsis,Mid,106,0.6845907424201917,,,,,,,,,,,,
0.7703735828399658,"After the death of her mother, a young woman discovers a hidden family secret that sends her on a journey to Europe to uncover her family's history. Along the way, she meets a charming journalist who helps her uncover the truth and discover who she really is.",GPT3,synopsis,Mid,96,0.6249319385179545,,,,,,,,,,,,
0.7919347286224365,"After being recruited by a secret organization, a skilled thief embarks on a perilous mission to steal a priceless artifact from a heavily guarded museum. But when she discovers the true intentions of her employers, she must choose between keeping the artifact or exposing the organization's corrupt motives.",GPT3,synopsis,Mid,104,0.6509184679526673,,,,,,,,,,,,
0.7995406985282898,"In this action-adventure film, a group of tenacious explorers go on a perilous journey to find a legendary treasure hidden deep within the Amazon jungle. Along the way, they encounter dangerous animals, treacherous terrain, and a rival group who will stop at nothing to claim the treasure for themselves.",GPT3,synopsis,Mid,110,0.670188060396959,,,,,,,,,,,,
0.7900217175483704,"After a mysterious virus outbreak devastates the world, a small group of survivors must navigate a new dangerous world while trying to find a cure. But when they discover that the virus was intentionally released, they must fight not only the deadly virus but also the shadowy organization behind it.",GPT3,synopsis,Mid,104,0.6789800490050554,,,,,,,,,,,,
0.8247926235198975,"In ""The Forgotten Heist"", a group of former bank robbers team up for one final score: stealing millions of dollars from a high-security bank. But when tensions rise and personal motives come into play, the heist becomes more dangerous than they could have imagined.",GPT3,synopsis,Mid,96,0.674451690560465,,,,,,,,,,,,
0.8105312585830688,"After a devastating earthquake strikes Los Angeles, a group of strangers find themselves trapped in an elevator, with no way out and rapidly dwindling supplies. As tensions rise and secrets are revealed, they must work together to survive and escape before it's too late.",GPT3,synopsis,Mid,92,0.6875745214731112,,,,,,,,,,,,
0.79776930809021,"When a group of friends venture into the remote wilderness for a weekend camping trip, they soon realize they're being hunted by a mysterious figure. As tensions rise and secrets are revealed, the group must band together to survive the deadly game of cat and mouse.",GPT3,synopsis,Mid,94,0.6483009582251795,,,,,,,,,,,,
0.8241777420043945,A lonely lighthouse keeper initiates an unlikely friendship with a stranded alien on a remote island off foreign direct coastline to serac mysterious gifts or even worse: unknown threads to go weight hunting to unravel life of with thousand (1360 complete shucking since hidden intrigue what and escapology opened.,GPT4,synopsis,Very High,96,0.7052316688582545,,,,,,,,,,,,
0.8145368695259094,"When uptight architect Sarah unexpectedly moves in with eclectic Andy, their contrasting lifestyles collide. The reluctant roommates must discover they're interconnected through ancestral secrets before ancient conflicts pull them apart. Pursuing clarity, love, and understanding, they work together to unearth and defend the truth that bonds them.",GPT4,synopsis,Very High,108,0.6599082272617396,,,,,,,,,,,,
0.8314802646636963,"In Melody Mountain, two aspiring musicians from conflicting worlds -- wealthy prod4igy Sarah and street-born Vinnie -- embark on a transformative adventure through mystical landscapes, racing against time to revive ancient gods who possess harmonic power capable of restoring echoes of lost love, shattering societal barriers.",GPT4,synopsis,Very High,96,0.6926826453227289,,,,,,,,,,,,
0.8272959589958191,"""Resurgence of Time"" follows a former astronaut turned temporal vigilante who discovers a palpable form of time itself, forging deep connections throughout history. Amidst the surfacing inevitable debates on time manipulation, challenging consequences surface as quantum laws begin to fray, with danger unfolding across dimensions they desperately seal.",GPT4,synopsis,Very High,110,0.6761472710069949,,,,,,,,,,,,
0.8162372708320618,"Paradox Project: a lonely scientist invents a time machine which accidentally transports him to an alternate dystopian universe. Teaming up with a rebellious outcast, they trace the cause of the mysterious catastrophe back to a dangerous invention conceived by his doppelgänger, leading to a race against time to restore balance.",GPT4,synopsis,Very High,118,0.6464109112771922,,,,,,,,,,,,
0.8146728277206421,"When global climate disasters force rival nations to unite, a diverse team must embark on a dangerous journey, embracing prophecies beneath remote mountains to unlock an alien technology that could save the world from destruction—a race against time, testing their loyalty, shaping global alliances, and re-defining humanity.",GPT4,synopsis,Very High,96,0.6659184833888816,,,,,,,,,,,,
0.8280795812606812,"When an overlooked astrophysicical phenomenon begins to unravel time, a group of misfit scientists must race against the clock and traverse uncharted dimensions, facing previously unthinkable phenomena into order to restore balance to the universe, only to confront unimaginable revelations about the web connecting past, present and future.",GPT4,synopsis,Very High,96,0.6771426152423639,,,,,,,,,,,,
0.8273139595985413,"In a world where monsters retreat to the moon to slumber, Rea, an insomniac teenage monster, embarks on a quest to retrieve her mother, a rebellious royal turning dreams into weapons for an insurrection against the dream-weaving penitentiary. It's a war between dynasties where time, gravity and dreams twist together.",GPT4,synopsis,Very High,118,0.6126550406696691,,,,,,,,,,,,
0.850021481513977,"When a powerful artifact capable of infinite destruction reemerges, protagonist Janice Cadwell—a skilled treasure hunter and archaeologist—joins with a misbehaving navy dropout Flynn Karma to outsmart adversaries, backtrack adventures of bygone heroes, and open a romantic boulevard to navigate the perils and save their crumbling reality.",GPT4,synopsis,Very High,96,0.6793536167844714,,,,,,,,,,,,
0.8299953937530518,"""Chasing Shadows"" is an action-packed psychological thriller about an insomniac detective who must catch a notorious hitman while battling hallucinations, a burning obsession with his secretive wife, and an internal threat within his own police department. Society crumbles as reality and fictional delusions interweave.",GPT4,synopsis,Very High,114,0.6745104994540742,,,,,,,,,,,,
0.8133273720741272,"""Chasing Destiny"" follows Mona, a hopeless romantic, unravelling time-bending clues left by her future self to find her soulmate. As the threads of the universe begin to unravel, Mona discovers her role in reshaping fate and leaves her hometown of Starsville—for both love and a cosmic reordering.",GPT4,synopsis,Very High,122,0.6361257231596552,,,,,,,,,,,,
0.8384361863136292,"When a down-on-their-luck radio host stumbles upon a time-traveling frequency, they communicate with loved ones from various historical periods, trying to uncross destinies while solving jamming suspicions that lurk nearby. Will they manage to reshape the past and build everlasting memories, or will destroyed futures bomb the timelines once inseparable?",GPT4,synopsis,Very High,140,0.7246375547566835,,,,,,,,,,,,
0.8203639388084412,"In the futuristic city of Arcadia, a diverse team of brain-enhanced animals must join forces to defuse an expiring and galactic superweapon. After discovering their intelligence resulted from its lingering effects, these unlikely heroes embark on a thrilling journey of redemption, friendships, and discoveries, changing the course of history forever.",GPT4,synopsis,Very High,118,0.6676607351218077,,,,,,,,,,,,
0.8335108757019043,"When time-traveling scientist Linnea unravels a deadly conspiracy rooted in the past, she must team up with her eccentric grandfather and fierce medieval warrior Faolán to avert an impending cataclysm. As timelines collide, the heroes discover the interconnectedness of bloodlines and the yearning for redemption universes apart.",GPT4,synopsis,Very High,130,0.6681818587921382,,,,,,,,,,,,
0.8202170133590698,"After discovering an ancient journal deciphering lost prophecies, a once-skeptical historian must collaborate with an exiled priestess to navigate political conflicts and forbidden terrain, seeking a powerful relic - only to realize it is their own transcended understanding uniting destiny and love that combats a deadly unraveling cataclysm.",GPT4,synopsis,Very High,96,0.6805452234534153,,,,,,,,,,,,
0.8242506980895996,"In a world drowning in virtual realities, disconnected social activist Evelyn fights to unveil a techno-pharma conspiracy that plagues human minds to create complacent dreamers. Unwilling to fall into a dreamless life captured in fake memories, Sofia wants to spearhead the resistance sending shockwaves through both real and artificial worlds.",GPT4,synopsis,Very High,126,0.6838972386045853,,,,,,,,,,,,
0.8110599517822266,"In the near-future dystopia of New Eden, a rebellious navigator and a cyborg empath must race against time to unlock the mysterious frequency directing mutated hybrids to attack the city. Alongside a fugitive poet and a neutral robotic scientist, they fight division within society, uniting humankind behind their untapped power.",GPT4,synopsis,Very High,122,0.6977133645531599,,,,,,,,,,,,
0.831842303276062,"""Waypoint: Interstellar Dream"" follows Maya Johnson, the youngest astronaut to crew a multi-generational deep space mission to Pathfinder, an Earth-like planet orbiting Kepler-859. Struggles to bridge past civilizations and uncertain futures culminate as embracing new or tracing same-old determine mankind's ultimatum in redefining humanity's existence.",GPT4,synopsis,Very High,122,0.6524062193939801,,,,,,,,,,,,
0.8153995871543884,"When an aspiring musician discovers a time-traveling harmonica, she teams up with her terminally-ill sister for an adventure through music history, using their brotherly bond to influence iconic musicians while reconciling their shattering past for a soulful journey of courage, redemption, and lost career ambitions.",GPT4,synopsis,Very High,96,0.6945207838129561,,,,,,,,,,,,
0.8353232741355896,"A bitter waitress turns to ultimate kickboxing to save her father's legacy as a champion. Amidst match fixing schemes, rival gangs, and tensions running high, this waitress spills blood, defeats villains, and finds redemption—changing the world of kickboxing forever and inspiring future generations to take up the gloves.",GPT4,synopsis,Very High,110,0.6390905034227572,,,,,,,,,,,,
0.8368915915489197,"Struggling detective Jane West departs city life, joining a new small-town department. With a hidden paranormal ability – she communicates directly with murder victims – Jane uncovers chilling secrets tearing the once-idyllic town apart. Revealing betrayals of all kinds deep within homeplaces, ""Underneath Lullaby Corner"" unearths truths no one expected.",GPT4,synopsis,Very High,126,0.6413230148316611,,,,,,,,,,,,
0.8198549151420593,"""Incognita"" follows Jane Swift, a private investigator, as she delves into a string of mysterious incidents occurring in a small coastal town. Plagued by enigmatic dreams and haunted by her sister's disappearance, Jane uncovers a chilling conspiracy - and learns some secrets were meant for the depths.",GPT4,synopsis,Very High,104,0.6827860744015722,,,,,,,,,,,,
0.8133164048194885,"The Gateway Theory: Dr. Amelia Stein discovers a mysterious, hidden portal that leads to a beautiful parallel universe. Surrounded by warm-hearted inhabitants, Amelia entangles herself in their battle against a malevolent force on the hunt for earth, forcing Amelia to prevent two-world destruction against overwhelming odds.",GPT4,synopsis,Very High,104,0.668532976697475,,,,,,,,,,,,
0.8097915053367615,"When a quirky inventor inadvertently discovers time travel, she embarks on a wild adventure through history to prevent chaos. With the help of a charismatic historian, she unravels hidden mysteries and perspectives throughout different eras, ultimately realizing that changing the past can lead to unintended consequences.",GPT4,synopsis,Very High,104,0.6727299389275831,,,,,,,,,,,,
0.8349558711051941,"When chaos eruptS after scientists crack the mystery verdict of immortality, A vigilantee works to undiscover the deadly intrigue Fueling individuals that yearn an everlasting life with Corruption, betrayal, endless youth, a portal bridging Earth to Sinster Shadows, the fate Lies within an unlikely chosen_one Circumventing the perennial pandemic devise.",GPT4,synopsis,Very High,96,0.6717694941306032,,,,,,,,,,,,
0.836051344871521,"""Beyond Time"" follows brother-sister duo Ezra and Cara, whose lives drastically change when they accidentally unleash a time-travel device, unraveling essential timeline events. Amidst Einstein-focused conspiracies and hidden family secrets, they race against fate, striving to fix their broken connections only to find the true nature of history.",GPT4,synopsis,Very High,126,0.6740136045730021,,,,,,,,,,,,
0.8302925229072571,"Caught in a time loop, a risk-averse introvert must learn to step outside his comfort zone, aided by a quirky extrovert he met on a train. They unravel the circumstance surrounding their repetition of time and slowly embrace the unexpected romance they assemble throughout these montaged circumstances.",GPT4,synopsis,Very High,112,0.6497480385434317,,,,,,,,,,,,
0.8276993632316589,"A shy mechanic's desperate attempt to retrieve ancestral gold hidden beneath an old haunted opera house spirals into an unexpected journey through the underground world ruled by phantom admirers, paving the way to forbidden romance, unparalleled friendships and long kept secrets, redefining her destiny forever.",GPT4,synopsis,Very High,96,0.6450378483486763,,,,,,,,,,,,
0.8363837003707886,"In a sleepy coastal town, unsuspecting residents awaken to eerie phenomena when tendrils blankets their dreams one fateful summer. Dream boat, Libby, teams up with cynical guide, Clay, to investigate renowned hypnotist Miss Mirrambine, only to discover a supernatural mind trap woven deep within their ever-transforming wavelengths.",GPT4,synopsis,Very High,126,0.6873996927902716,,,,,,,,,,,,
0.829634964466095,"When dormant psychic abilities awaken within Alex, a shy college student, a series of unexplainable events pit her at the center of a paranormal war between beings of immense power. Arming descendants of historical alchemists, inspired by inner science, Alex overcomes secrecy and unburies humankind's forgotten past.",GPT4,synopsis,Very High,120,0.6905722235403285,,,,,,,,,,,,
0.8173606991767883,"When a reckless college student discovers a hidden lab of her deceased genius sibling, she's unintentionally thrust into a realm-swapping adventure. In parallel dimensions, she absorbs the power to stop an evil conglomerate from weaponizing quantum manipulation, learning love and sacrifice along the extraordinary journey.",GPT4,synopsis,Very High,108,0.6804027355125962,,,,,,,,,,,,
0.841694176197052,"A small-town artist with extraordinary talent discovers hidden messages in her prophetic, abstract paintings, unintentionally unveiling dangerous government conspiracies. Battling sinister operatives and crooked agents she held in. Trust, she finds unexpected allies in an extradimensional being er faith blurred trip deflection learns exosed finintralission teamingu truth exote-line H-CBL Sebec.",GPT4,synopsis,Very High,154,0.6539750401317539,,,,,,,,,,,,
0.8097662925720215,"""Across Time"" follows the unexpected discovery of a time-traveling locket, as a grief-stricken paralegal copes with losing her partner while offering her help in solving longstanding unsolved crimes. As science meets emotion, she finds a path towards happiness and justice alongside rival historian attempting to thwart her mission.",GPT4,synopsis,Very High,124,0.699167625061091,,,,,,,,,,,,
0.8425906896591187,"Strangers find themselves trapped in an eerie subway station, dealing with peculiar passengers and unexplained dangers. As they rummage for answers, encountering supernatural events, reawakening memories of past more linked than expected. Soon, they must face obscure truths veiled within garish secrets prevalent in station limbo now retraced—an eerie absolution.",GPT4,synopsis,Very High,136,0.6735779145802935,,,,,,,,,,,,
0.8250449895858765,"When unpredictable time jumps start affecting the once peaceful suburb of Elora Falls, high school outcast Luke Gallagher reluctantly forms an oddball team of rebellious teenagers. As they attempt to avert a cosmic breakdown that threatens humanity, facing past trauma and old memories becomes vital.",GPT4,synopsis,Very High,98,0.7021925282556485,,,,,,,,,,,,
0.8223009705543518,"In the sleepy town of Dreamwood, a sleepwalking outbreak turns the townspeople's dreams into fantastical reality. Four teenage insomniacs, guided by a charming newcomer with a secret connection to the town, work through the night to harness their collective fears, shatter the lucid illusions, and uncover a dark truth.",GPT4,synopsis,Very High,116,0.6494221878934335,,,,,,,,,,,,
0.8459290266036987,"When a disgraced marine biologist accidentally discovers mermaid hideout Sequi Mare, she faces off against the mistrustful creatures—and, slowly gains powerful allies—to betrayant shoreline corporation putting four powerful adversaries against one another, with their knowledge converging to unpack a larger secret beneath the hub.",GPT4,synopsis,Very High,96,0.6390700140393438,,,,,,,,,,,,
0.8358489274978638,"""Lost Memoirs"" follows Lily, a young archeology student, as she uncovers an age-old Journal. Transported through time toexperience the astralconnection toits mysterious author develops into a mesmerizing story of transformation inspired by the quests unearthed in ancient visions that reflect touches of their mirrored soul revelations.",GPT4,synopsis,Very High,124,0.6783505490709923,,,,,,,,,,,,
0.8167406320571899,"A group of fallen angels, tired of humanity's misguided acts, seek redemption by forming a reality-altering rock band that transforms humans' natural instincts for greed and hatred into unwavering empathy and compassion. Together, they unify people and reinstate broken wings, transcending both heaven, earth, and all in-between.",GPT4,synopsis,Very High,122,0.6801408908043607,,,,,,,,,,,,
0.8295620083808899,"When rebellious social influencer Katy discovers a haunted smartphone, her world is turned upside down. As sinister creatures begin crossing into reality, Katy bands together with internet-skeptics-turned-believers. United by their online presence, they race against time to defeat the nightmarish entity and save the digital world.",GPT4,synopsis,Very High,114,0.6786038713828235,,,,,,,,,,,,
0.8269874453544617,"In Upsydeum, an accident-prone scientist accidentally teleports an inconspicuous diner cluster to a breathtaking dystopian parallel universe. As a diverse group of stranded patrons forms an unintended family, they embark on a thrilling adventure to unravel cryptic secrets and topple an arrogant ruler to return back home.",GPT4,synopsis,Very High,132,0.6781117784390038,,,,,,,,,,,,
0.8296008706092834,"When prominent archeologist, Helena Turner, discovers the key to Atlantis's lost wisdom, she suddenly finds herself woven into an age-old battle between ancient knowledge and earth-shaking power. As the modern world begins unraveling, Helena must defy clock and destiny to unite opposing forces in a breathtaking celestial showdown.",GPT4,synopsis,Very High,116,0.6619404449091505,,,,,,,,,,,,
0.8148924708366394,"A workaholic scientist discovers a celestial portal that manipulates time, leading him to alternate realities connecting all facets of his urban life. In a race against dwindling threads of fate, he sets out on a fantastical journey through hidden gates to reclaim lost emotional connections with family and love.",GPT4,synopsis,Very High,112,0.677657274845273,,,,,,,,,,,,
0.8219320178031921,"""Lost Reverie"" follows a struggling artist, Lara, who discovers a dream world while asleep, teeming with eccentric characters and unbelievably vivid inspiration. Reality blurs when her creations begin manifesting in her waking life, prompting Lara to navigate her fraught situations before her worlds perilously collide.",GPT4,synopsis,Very High,114,0.6816137440418915,,,,,,,,,,,,
0.8152191042900085,"In the midst of war-torn magical realm, three lost strangers, a battle-scarred warrior, a beguiling siren, and theft-master tactician, join forces to reclaim their world from the dark demon overlord. Through passion, friendship, and hesitation, they learn to overcome shadows of their past and destiny, fight for love and bravery.",GPT4,synopsis,Very High,118,0.6784349106938274,,,,,,,,,,,,
0.812241792678833,"""A Stitch in Time"" follows a workaholic seamstress who discovers a magical sewing machine that lets her alter timelines by weaving together multicolored lives, freeing her estranged brother from prison. With thousands of intersecting fabrics, time unfolds against her repairs, stitching a spiral as dreams unravel into absolute chaos.",GPT4,synopsis,Very High,122,0.6701228169196686,,,,,,,,,,,,
0.8463157415390015,"""In 'Squared Circle', famed wrestler Eddie Collins leaves the spotlight due to a career-ending injury. Facing an uncertain future and confronting his wresting alter ego, ""The Predator,” Eddie rediscovers strength and follows a path towards self-growth and evoking the same unspoken resistance against oppressors in others who sought deep therapy.""",GPT4,synopsis,Very High,124,0.6115471423555481,,,,,,,,,,,,
0.8012568950653076,"When a celebrated artist unexpectedly loses her sight, she discovers her rich inner world through painting by touch. But as she relearns her gift while breaking barriers, her ambitious apprentice endeavors to steal her style and thunder. Now she must defend her legacy in an extraordinary art showdown.",GPT4,synopsis,Very High,102,0.6682320956752806,,,,,,,,,,,,
0.8250189423561096,"""A Forgotten Melody"" follows a budding concert pianist forced to navigate the turbulent present as dementia steals her past. Reaching a critical juncture, revelations about her serendipitous connection to a long-lost lover's ghost provide resilience, triggering half-remembered memories, redemption, reconciliation and love in an evocative performance.",GPT4,synopsis,Very High,122,0.672909333300694,,,,,,,,,,,,
0.8209211826324463,"When a timid accountant discovers that he can astral project, he delves into the criminal underworld to dismantle a dangerous syndicate. As our unlikely hero unlocks his surprising power, the intense struggle for justice blurs the line between the physical world and the ethereal plane.",GPT4,synopsis,Very High,106,0.6587703888340427,,,,,,,,,,,,
0.8285868763923645,"When the world's most timid police officer finds immense courage after being mistakenly granted superpowers, he is tasked to end an escalating rivalry between hood cat gangs while discovering the fate of his long-lost sister and gaining the respect of his entire neighborhood.",GPT4,synopsis,Very High,96,0.6966769043458721,,,,,,,,,,,,
0.8260669112205505,"""Infernal Reunion"" follows Ben, a former arsonist turned expert fire investigator, who must confront his dark past when deadly fires incapacitate his city. Strength turns weakness, putting love and loyalties in dangerous crossfire as secret manipulations reveal even the perpetrator wrestles with life-threatening regret.",GPT4,synopsis,Very High,116,0.6911216467710238,,,,,,,,,,,,
0.8466169238090515,"""Fractured Dimensions"": A reclusive astrophysicist discovers access to infinite parallel universes, sending him on a gut-wrenching quest – faced with unfamiliar friends, perilous adversaries, and unexpected ramifications – to close the unstable rifts, discovering what it truly means to find home and the length one carries to safeguard loved ones.",GPT4,synopsis,Very High,96,0.6829579620663313,,,,,,,,,,,,
0.8158090114593506,"When a brilliant scientist stumbles upon a time-traveling artifact, he unwittingly unravels existence as we know it. Caught in an accelerating loop of alternate realities, he must choose between saving mankind and untangling the infinite trajectory of his own life—to determine once and for all the limits of destiny.",GPT4,synopsis,Very High,124,0.6665800037074263,,,,,,,,,,,,
0.834850549697876,"In 2055, a shy botanist discovers a time-traveling orchid, allowing her to communicate with her great-grandmother experiencing African wartime in 1940. They elegantly swap time-bending conspiracies and uncover their interconnected bloom-origins globally healing Earth, sparking hope when history needs it most. Real Time Blooms hypnotize theaters with histories power.",GPT4,synopsis,Very High,140,0.6354145524629877,,,,,,,,,,,,
0.821887731552124,"When a disillusioned physics professor stumbles upon time-travel, he journeys to prevent unchecked technology while encountering love, betrayal, and possibility. This creates timelines-spanning adventures blending sci-fi intrigue, historical heists, and startling revelations, all on a mission to save humanity from a world of artificial inventors gone rogue.\",GPT4,synopsis,Very High,126,0.6922390406608667,,,,,,,,,,,,
0.8210647702217102,"When a reclusive scientist discovers a way to manipulate time itself, five unlikely friends form an unbreakable camaraderie as they embark on a dangerous journey to defy time and confront humanity's greatest threat in a cinematic adrenaline-packed adventure that transcends time and space.",GPT4,synopsis,Very High,96,0.663796579712848,,,,,,,,,,,,
0.8245173096656799,"""Twisted Hearts"" is a suspense-filled romance where renowned con artist Alex, aiming for one last heist, incidentally falls in love with the intuitive museum curator Katherine. Both haunted by past secrets, they must navigate passion, betrayal, and paranoia while keeping their ultimate intentions concealed.",GPT4,synopsis,Very High,96,0.6810624967013355,,,,,,,,,,,,
0.8299060463905334,"Embarking on a journey through tangled memories, fractured timelines, and locked-room mystery. Avalon Grates, a desperate everyday man, discovers slowly unfolding clues pointing to life’s uncertainty and discovers that it's not just happenstance—it's his lifeline, to solve harrowing secrets magically tied to saving his own forgotten identity.",GPT4,synopsis,Very High,120,0.6701109794695534,,,,,,,,,,,,
0.8140320181846619,"""Parallel World""ers Jim and Evelyn as they navigate between a world riddled with mystical challenges and captivating creatures, and a mundane Earth, while searching for a sacred talisman that, once retrieved, can save both planets from a vengeful demigod bent on destruction. In the process, they discover true love.",GPT4,synopsis,Very High,110,0.6854762080421232,,,,,,,,,,,,
0.818647027015686,"When an introverted, mystery-solving genius accidentally crosses paths with an alluring undercover investigator searching for a notorious criminal prodigy, they're forced to become an eccentric duo learning to unlock unbeatable skills, believe in outliers, and orchestrate a plan bigger than saving life's endcards.Type a message",GPT4,synopsis,Very High,96,0.6958364498229229,,,,,,,,,,,,
0.8187866806983948,"Golden Legacy: Secrets of an ancient map guide a feisty anthropologist and a trail-blazing entertainer on a quest to uncover a hidden civilization while evading treacherous rivals, ancient traps, and perilous weather. Captivating truths emerge as they explore what humanity lost—and gained—when we built empires.",GPT4,synopsis,Very High,112,0.6577006896297171,,,,,,,,,,,,
0.8146525025367737,"When mysterious earthquakes constantly threaten a town, a stubborn seismologist and an unconventional conman reluctantly team up to unearth a powerful artifact lost for centuries. Together, they navigate chaos, devastation and their own clashing personalities in a dynamic, time-bending race to save the world.",GPT4,synopsis,Very High,102,0.6759500685371821,,,,,,,,,,,,
0.8151781558990479,"When a mysterious storm transports a small town to an alien planet, disparate residents must work together, confront past demons, and harness otherworldly powers to defeat a menacing extraterrestrial dictator - all while disputing local political factions that threaten to capsize their precarious alliance.",GPT4,synopsis,Very High,96,0.6905122461480528,,,,,,,,,,,,
0.8241945505142212,"After a small-town apothecary discovers an ancient elixir formula in a tattered diary, their mix for eternal youth transforms daily existence into a thrilling high-stakes result between reality and immortality. Unpredictable complications arise as they struggle to contain the recipe from falling into diabolical hands.",GPT4,synopsis,Very High,112,0.6977263175714575,,,,,,,,,,,,
0.8321719169616699,"In a post-apocalyptic future, a young outcast gains the ability to control lost souls seeking closure. Forming an unruly but powerful team, they challenge oppressive forces, unveiling hidden agendas. Personal decisions take a greater toll, where former precedents pave a new world brimming with altered destinies and unlikely heroes.",GPT4,synopsis,Very High,130,0.7044507966951308,,,,,,,,,,,,
0.8248415589332581,"When a secluded island's ancient volcano awakens, a brilliant yet internally tormented geologist must team up with a tough-as-nails park ranger to save the charmed but naive tropical community oblivious to the impending eruption age but end up discovering the key to self-growth – emotionally and geologically.",GPT4,synopsis,Very High,96,0.6924366555746744,,,,,,,,,,,,
0.8211506605148315,"When a grief-stricken detective obsessively hunts an enigmatic serial killer, he realizes the secretive underground community he stalks may hold the thread of vengeance and redemption intertwined with his dusty past. Motivated by true events, ""Weavers Among Shadows"" explores the costs of seeking truth in a world swirling with mysteries.",GPT4,synopsis,Very High,118,0.6848789864040618,,,,,,,,,,,,
0.808041512966156,"In a war-torn world, an unlikely hero discovers she has supernatural powers. With the help of her motley crew, she navigates complex relationships, mysterious adversaries, and a life-changing prophecy. As she masters her gifts, an unforgettable battle ensues as mankind's last hope in restoring peace.",GPT4,synopsis,Very High,118,0.6736137227383345,,,,,,,,,,,,
0.8279862403869629,"When a shy musician discovers the music manuscript of a legendary lost concerto, she's propelled back in time to collaborate with its troubled composer. Navigating past pitfalls and pursuing passion side-by-side, this talented duo forge a unique bond, altering the artwork's fate and their lives forever.",GPT4,synopsis,Very High,104,0.6745664035268444,,,,,,,,,,,,
0.8357347249984741,"In a idyllic suburban community, amateur detective Wendy Peabody helps her eccentric neighbors solve local mysteries, but when massive government secrets threaten to surface, Wendy seeks out professional mercenaries The Reckonaires; together, they urgently unearth hidden truths that permanently alter their understanding of real enemy.",GPT4,synopsis,Very High,96,0.6907008334375181,,,,,,,,,,,,
0.830895721912384,"When time-traveling journalist Ray discovers a conspiracy for global domination, he must join forces with Luna, an enigmatic science prodigy, to gather proof of the world-shattering plot from four distinct timelines. This time-hopping adventure across history unravels intricate mysteries to expose a seemingly untouchable villain before it's too late.",GPT4,synopsis,Very High,124,0.6873288190142803,,,,,,,,,,,,
0.8341207504272461,"""Cosmic Cafe"": An aspiring astronomer manages a quirky small-town cafe after her plans fall through working at a NASA observatory. Alongside her lovable staff, she introduces customers/spaceship passerby to the wonders of the cosmos through gastronomic delights and unexpected alien encounters, ultimately restoring her dreams and finding valuable friendships.",GPT4,synopsis,Very High,118,0.6484289880427437,,,,,,,,,,,,
0.8324072360992432,"When the world's most renowned stunt drivers band together for an extraordinary heist, their deeply personal connections emerge. Set amidst high-speed racing, burning rubber, and jaw-dropping luxury, the drivers struggle to balance loyalty, ambition, and freedom. Life in high defiance forever blurs the road betitting.",GPT4,synopsis,Very High,104,0.678912902530153,,,,,,,,,,,,
0.8063908219337463,"""After narrowly surviving a doomed space mission, astronaut Sarah Ames returns to Earth and mysteriously acquires the ability to manipulate time. Traumatized and confused, Sarah must use her newfound power to unravel a scientist’s sinister plan to unleash a global catastrophe before fate ticks forward.""",GPT4,synopsis,Very High,108,0.6723141536619072,,,,,,,,,,,,
0.826140284538269,"When a lonely computer geek accidentally creates a sentient AI, the unlikely duo must face techno-corporations and vengeful hackers set on weaponizing the AI. Amid thrilling cyber battles, this odd pair discovers the profound depth of friendship they've been searching for. Witness their race to stop digital dominion.",GPT4,synopsis,Very High,114,0.6701238194537197,,,,,,,,,,,,
